Code,Item,Group,Region_Number,Region_Name,State_Name,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Average_Annual_Percent_Growth
7,Prescription Drugs and Other Non-durable Medical Products ($),State,1,New England,Massachusetts,261.067,273.407,293.003,312.609,337.288,361.775,404.707,453.894,519.852,586.187,649.23,740.987,791.166,869.632,909.606,937.008,956.958,976.138,1032.707,7.9
7,Prescription Drugs and Other Non-durable Medical Products ($),State,1,New England,New Hampshire,280.037,288.388,287.611,285.589,321.235,347.75,378.569,423.512,493.442,547.07,544.611,641.979,709.879,765.351,819.921,878.423,939.641,978.54,1005.913,7.4
7,Prescription Drugs and Other Non-durable Medical Products ($),State,1,New England,Rhode Island,258.051,287.81,301.559,329.102,365.075,411.46,439.824,506.443,590.54,673.866,696.456,837.95,926.627,1058.479,1123.285,1120.935,1121.138,1159.213,1229.638,9.1
7,Prescription Drugs and Other Non-durable Medical Products ($),State,1,New England,Vermont,238.916,246.023,242.067,237.782,265.659,292.268,327.57,395.838,444.508,496.486,538.401,623.307,671.149,779.912,819.147,834.717,828.866,849.221,849.169,7.3
7,Prescription Drugs and Other Non-durable Medical Products ($),Region,2,Mideast,,283.544,290.435,301.009,313.426,353.305,393.258,439.554,489.181,555.266,622.039,694.417,780.958,862.047,936.619,989.015,1027.367,1060.623,1075.765,1121.957,7.9
7,Prescription Drugs and Other Non-durable Medical Products ($),State,2,Mideast,Delaware,309.337,306.366,310.302,320.457,342.289,384.022,437.892,502.048,590.606,663.59,722.34,827.647,871.364,932.561,960.481,1079.037,1116.724,1147.642,1218.625,7.9
7,Prescription Drugs and Other Non-durable Medical Products ($),State,2,Mideast,District of Columbia,253.649,259.787,267.664,270.938,275.172,291.35,343.145,385.251,421.723,451.634,482.109,501.926,590.756,639.922,742.081,863.497,856.37,906.312,904.812,7.3
7,Prescription Drugs and Other Non-durable Medical Products ($),State,2,Mideast,Maryland,277.807,289.801,307.309,323.049,342.579,360.435,412.517,449.964,500.075,571.554,660.806,766.164,816.304,833.434,882.862,992.596,1026.26,1070.429,1111.298,8
7,Prescription Drugs and Other Non-durable Medical Products ($),State,2,Mideast,New Jersey,298.705,310.737,324.342,342.814,387.349,428.442,475.823,535.355,615.991,691.329,743.769,824.022,903.116,1013.34,1091.049,1109.452,1121.967,1134.823,1170.813,7.9
7,Prescription Drugs and Other Non-durable Medical Products ($),State,2,Mideast,New York,267.157,274.35,282.326,295.913,335.149,380.701,421.371,463.645,530.307,600.301,668.762,760.173,855.872,942.974,985.477,1007.508,1047.821,1047.694,1111.603,8.2
7,Prescription Drugs and Other Non-durable Medical Products ($),State,2,Mideast,Pennsylvania,300.8,302.375,312.544,318.31,367.152,407.96,458.9,517.706,579.925,635.198,723.039,800.029,875.523,933.681,984.877,1021.218,1059.319,1083.899,1112.66,7.5
7,Prescription Drugs and Other Non-durable Medical Products ($),Region,3,Great Lakes,,259.352,270.046,284.281,301.13,329.499,365.516,400.385,434.278,499.13,545.85,607.466,675.682,725.197,751.589,764.91,821.756,841.837,866.917,891.983,7.1
7,Prescription Drugs and Other Non-durable Medical Products ($),State,3,Great Lakes,Illinois,249.01,255.621,266.491,287.901,316.757,353.679,384.862,416.34,482.536,525.576,579.294,623.265,665.4,709.44,734.323,793.81,823.472,841.485,858.991,7.1
7,Prescription Drugs and Other Non-durable Medical Products ($),State,3,Great Lakes,Indiana,276.205,288.494,300.951,313.306,346.607,371.16,400.61,424.077,497.025,554.57,623.222,706.306,762.093,782.767,791.697,839.322,848.057,870.505,918.239,6.9
7,Prescription Drugs and Other Non-durable Medical Products ($),State,3,Great Lakes,Michigan,273.196,293.77,309.53,317.917,344.629,382.43,413.395,445.637,502.001,548.937,612.313,683.8,744.226,748.049,753.394,821.324,845.889,879.56,909.599,6.9
7,Prescription Drugs and Other Non-durable Medical Products ($),State,3,Great Lakes,Ohio,260.212,264.026,281.051,302.041,332.433,371.651,417.169,453.759,512.47,563.052,627.5,727.788,777.16,803.398,806.191,847.59,856.859,883.876,894.218,7.1
7,Prescription Drugs and Other Non-durable Medical Products ($),State,3,Great Lakes,Wisconsin,236.277,251.249,266.461,284.719,305.126,341.785,375.878,424.669,506.287,540.796,603.591,637.734,677.485,711.832,740.122,813.174,838.518,863.653,901.85,7.7
7,Prescription Drugs and Other Non-durable Medical Products ($),Region,4,Plains,,249.544,258.323,264.204,274.953,292.871,321.486,353.962,398.173,465.474,522.101,605.669,664.211,724.665,760.351,797.977,866.314,890.08,901.49,943.96,7.7
7,Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,Iowa,255.55,265.925,267.627,276.771,285.67,320.144,348.515,386.078,439.158,477.459,540.798,622.219,698.463,736.973,802.38,898.755,921.689,929.947,971.34,7.7
7,Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,Kansas,262.724,272.676,276.716,275.498,283.815,314.26,347.162,377.577,453.875,510.175,568.028,660.207,694.718,717.688,743.499,791.853,813.634,807.254,822.02,6.5
7,Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,Minnesota,228.797,240.27,248.47,267.428,291.614,325.723,360.877,406.601,465.859,519.044,601.346,641.508,689.663,724.141,756.396,821.418,844.916,864.94,906.241,7.9
7,Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,Missouri,260.134,266.015,271.775,280.534,304.06,321.189,351.86,402.905,483.459,559.791,670.004,722.018,793.12,828.45,866.037,929.067,940.204,949.742,1013.876,7.9
7,Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,Nebraska,260.194,267.148,276.821,290.4,307.08,345.651,380.561,427.703,496.448,538.575,612.215,647.608,704.928,775.351,812.255,879.626,918.606,934.839,960.104,7.5
7,Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,North Dakota,230.701,246.796,250.721,268.315,276.128,301.054,347.495,416.201,486.325,559.862,639.309,721.666,816.49,832.409,859.764,992.644,1102.211,1143.924,1184.545,9.5
7,Prescription Drugs and Other Non-durable Medical Products ($),State,4,Plains,South Dakota,224.844,225.189,234.03,243.955,261.968,290.823,315.8,346.507,385.118,408.561,497.021,548.326,620.55,637.846,655.994,699.357,727.409,736.519,767.675,7.1
7,Prescription Drugs and Other Non-durable Medical Products ($),Region,5,Southeast,,277.685,282.288,291.663,308.815,336.552,370.285,410.543,451.26,521.892,595.732,656.745,721.911,784.244,847.291,880.135,937.936,963.205,990.881,1043.575,7.6
7,Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Alabama,295.969,298.194,312.747,329.129,345.59,382.251,436.209,472.33,538.154,615.663,671.559,773.567,848.559,930.715,969.968,1063.352,1103.496,1130.913,1178.916,8
7,Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Arkansas,260.264,261.479,264.357,280.121,300.081,338.693,366.052,398.187,450.178,478.751,538.263,623.638,673.061,709.209,759.943,838.756,904.028,954.826,959.494,7.5
7,Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Florida,282.654,287.389,302.616,332.26,374.672,425.369,472.261,534.837,628.941,708.803,758.125,770.766,825.745,893.641,929.557,995.203,1013.359,1082.237,1212.56,8.4
7,Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Georgia,279.792,279.185,288.296,302.228,317.122,344.719,378.368,403.329,462.691,512.143,550.056,619.857,678.827,739.296,755.936,801.746,817.172,833.484,868.903,6.5
7,Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Kentucky,278.143,287.529,294.894,304.929,324.963,357.922,399.349,452.288,533.536,627.359,705.658,813.087,846.782,890.028,886.797,928.773,954.974,957.269,972.277,7.2
7,Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Louisiana,282.864,283.811,293.071,310.331,332.702,358.67,395.791,428.934,495.124,558.184,645.475,683.147,741.279,791.048,864.842,994.14,1035.624,1038.194,1091.978,7.8
7,Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Mississippi,262.193,269.244,271.554,287.698,296.504,324.05,360.412,397.446,461.565,519.865,579.706,652.231,709.24,773.257,835.471,893.695,947.58,940.913,946.999,7.4
7,Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,North Carolina,266.023,275.114,280.346,292.114,314.924,340.971,377.415,411.191,483.725,584.512,659.51,735.83,808.305,858.884,889.868,928.215,935.418,962.347,1022.404,7.8
7,Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,South Carolina,249.726,252.339,259.256,275.56,299.64,333.104,373.389,404.187,471.919,567.134,606.382,686.319,753.985,834.391,878.242,916.036,928.011,928.236,947.664,7.7
7,Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Tennessee,298.282,306.263,316.402,325.988,357.019,384.278,425.751,463.833,539.243,614.895,720.486,825.215,940.785,1014.933,1016.533,1030.437,1067.268,1049.869,1041.757,7.2
7,Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,Virginia,263.782,271.304,275.131,287.64,326.586,350.108,382.942,415.129,458.729,523.646,569.405,646.67,686.097,753.118,789.161,838.08,861.123,895.602,913.107,7.1
7,Prescription Drugs and Other Non-durable Medical Products ($),State,5,Southeast,West Virginia,314.874,310.518,326.403,339.871,373.554,398.309,445.862,479.825,520.238,575.081,660.894,762.92,843.703,910.382,957.203,1074.012,1133.355,1151.151,1174.859,7.6
7,Prescription Drugs and Other Non-durable Medical Products ($),Region,6,Southwest,,266.353,270.738,277.415,284.91,302.942,328.591,354.928,384.42,437.991,484.706,529.332,558.846,607.169,637.473,681.393,769.34,835.104,852.013,870.998,6.8
7,Prescription Drugs and Other Non-durable Medical Products ($),State,6,Southwest,Arizona,267.833,270.391,287.391,292.311,309.524,331.896,344.833,392.098,454.37,490.024,525.165,554.828,608.038,644.242,685.252,758.408,796.881,807.614,803.921,6.3
7,Prescription Drugs and Other Non-durable Medical Products ($),State,6,Southwest,New Mexico,247.932,253.848,261.23,273.788,284.722,303.854,318.08,347.394,402.41,450.279,503.531,536.468,573.38,612.939,638.191,685.735,721.101,748.951,790.504,6.7
7,Prescription Drugs and Other Non-durable Medical Products ($),State,6,Southwest,Oklahoma,272.104,273.524,271.707,282.693,301.983,329.734,351.742,380.678,446.238,499.643,561.223,610.716,649.733,712.808,744.113,836.184,886.365,901.614,939.075,7.1
7,Prescription Drugs and Other Non-durable Medical Products ($),State,6,Southwest,Texas,266.627,271.826,277.662,284.618,303.225,329.851,361.207,386.486,435.74,483.925,527.4,553.438,603.064,625.998,674.297,768.963,846.952,864.878,885.231,6.9
7,Prescription Drugs and Other Non-durable Medical Products ($),Region,7,Rocky Mountains,,244.567,245.462,255.528,259.283,270.759,292.12,332.803,360.826,396.888,431.881,478.159,527.337,562.196,577.599,604.374,661.736,688.259,704.674,722.557,6.2
7,Prescription Drugs and Other Non-durable Medical Products ($),State,7,Rocky Mountains,Colorado,247.407,251.047,261.209,265.243,274.466,282.864,327.53,361.391,399.061,430.875,460.259,486.467,513.627,534.169,562.172,622.419,660.543,679.291,690.35,5.9
7,Prescription Drugs and Other Non-durable Medical Products ($),State,7,Rocky Mountains,Idaho,229.541,230.08,239.509,237.616,241.969,268.489,306.444,320.181,353.855,390.649,438.855,525.218,576.273,598.923,622.499,662.874,677.368,709.506,739.392,6.7
7,Prescription Drugs and Other Non-durable Medical Products ($),State,7,Rocky Mountains,Montana,263.598,264.823,274.355,265.485,271.045,303.201,335.763,358.962,400.181,436.767,465.935,500.161,548.51,554.476,596.004,675.993,719.209,716.923,732.637,5.8
7,Prescription Drugs and Other Non-durable Medical Products ($),State,7,Rocky Mountains,Utah,241.328,237.704,248.27,262.356,285.216,319.618,357.088,384.321,418.001,457.743,541.283,617.307,650.837,650.699,666.824,706.767,709.952,718.806,741.291,6.4
7,Prescription Drugs and Other Non-durable Medical Products ($),State,7,Rocky Mountains,Wyoming,236.693,235.209,245.184,241.059,250.842,288.086,331.703,359.5,389.237,422.736,473.525,530.502,568.855,603.655,648.673,769.484,808.655,831.167,857.761,7.4
7,Prescription Drugs and Other Non-durable Medical Products ($),Region,8,Far West,,256.197,260.034,259.861,262.754,271.621,289.034,318.408,347.446,391.797,425.173,474.145,537.896,590.112,616.532,655.776,720.597,763.982,773.979,802.684,6.6
7,Prescription Drugs and Other Non-durable Medical Products ($),State,8,Far West,Alaska,254.571,252.408,255.165,262.697,283.642,303.003,339.367,375.549,422.469,455.702,488.949,559.033,602.164,613.954,648.591,705.124,747.989,783.03,823.986,6.7
7,Prescription Drugs and Other Non-durable Medical Products ($),State,8,Far West,California,250.684,254.413,250.724,251.306,257.89,271.459,298.336,325.429,367.666,401.275,450.857,515.208,573.49,598.308,638.063,700.77,746.719,755.953,785.716,6.6
7,Prescription Drugs and Other Non-durable Medical Products ($),State,8,Far West,Hawaii,318.337,312.873,322.326,328.268,330.341,338.451,371.255,398.271,448.925,468.302,495.089,597.82,660.868,763.303,826.393,859.817,932.597,959.281,1000.927,6.6
7,Prescription Drugs and Other Non-durable Medical Products ($),State,8,Far West,Nevada,285.688,298.602,317.941,335.454,356.956,389.45,431.595,466.634,539.373,581.759,642.571,720.007,770.153,795.361,832.158,901.679,923.652,893.216,893.237,6.5
7,Prescription Drugs and Other Non-durable Medical Products ($),State,8,Far West,Oregon,248.662,249.603,258.864,267.582,286.196,319.969,354.74,385.458,426.51,457.544,502.143,563.368,582.391,607.533,649.582,725.693,772.769,793.979,825.141,6.9
7,Prescription Drugs and Other Non-durable Medical Products ($),State,8,Far West,Washington,272.534,278.725,285.703,292.258,303.788,329.789,363.429,399.233,446.01,478.266,527.283,574.225,609.026,629.838,659.199,732.63,760.753,778.264,807.321,6.2
8,Durable Medical Products ($),United States,0,United States,,51.697,52.605,54.38,58.191,59.534,64.675,70.445,77.334,82.361,88.981,87.924,93.963,95.76,98.755,102.715,106.999,113.989,115.547,113.735,4.5
8,Durable Medical Products ($),Region,1,New England,,47.851,48.285,48.234,52.479,54.597,59.684,65.668,72.184,77.725,84.237,82.515,87.792,89.793,94.198,100.009,105.006,111.894,113.198,111.978,4.8
8,Durable Medical Products ($),State,1,New England,Connecticut,48.744,49.134,48.201,53.38,57.065,62.509,70.436,77.149,83.623,91.467,88.812,91.835,91.309,93.575,98.153,101.587,106.183,106.198,103.313,4.3
8,Durable Medical Products ($),State,1,New England,Maine,41.13,42.928,43.082,45.826,45.765,48.471,52.172,57.544,61.135,65.548,66.872,72.494,74.583,77.997,84.132,92.801,100.275,103.291,105.3,5.4
8,Durable Medical Products ($),State,1,New England,Massachusetts,50.53,50.774,52.547,56.56,57.937,62.673,68.272,74.702,80.313,86.798,84.995,91.179,94.055,99.659,105.715,111.384,119.502,120.69,118.965,4.9
8,Durable Medical Products ($),State,1,New England,New Hampshire,51.473,51.914,44.439,52.007,57.972,68.356,75.665,83.919,89.938,96.625,93.673,100.545,105.218,112.619,122.137,124.881,131.247,133.602,133.374,5.4
8,Durable Medical Products ($),State,1,New England,Rhode Island,37.452,37.599,37.031,38.573,38.8,42.272,46.473,52.463,56.733,61.739,60.401,65.374,68.735,72.398,76.719,82.616,90.83,93.015,93.819,5.2
8,Durable Medical Products ($),State,1,New England,Vermont,40.35,40.605,41.351,44.032,45.141,49.062,53.171,59.039,63.86,69.757,69.395,74.359,73.317,74.382,78.264,79.967,83.858,85.752,86.388,4.3
8,Durable Medical Products ($),Region,2,Mideast,,47.326,46.156,48.616,52.881,55.311,61.024,67.103,74.651,80.461,87.941,87.835,94.782,94.678,96.228,98.128,100.321,104.234,105.422,104.236,4.5
8,Durable Medical Products ($),State,2,Mideast,Delaware,71.024,74.771,78.732,86.202,91.977,103.148,114.705,127.286,135.742,144.95,139.192,142.87,141.839,146.916,151.102,157.955,167.66,167.457,165.635,4.8
8,Durable Medical Products ($),State,2,Mideast,District of Columbia,55.201,56.897,57.662,64.041,68.224,76.843,84.845,92.867,95.86,97.712,93.202,101.78,98.103,98.369,96.169,98.359,96.618,99.454,101.489,3.4
8,Durable Medical Products ($),State,2,Mideast,Maryland,46.265,46.465,48.018,51.354,52.645,57.799,63.206,70.074,75.077,81.639,81.848,88.374,89.53,90.346,90.676,92.031,96.13,97.998,98.688,4.3
8,Durable Medical Products ($),State,2,Mideast,New Jersey,56.796,54.405,55.664,61.39,64.46,72.774,78.557,90.552,100.534,114.943,114.312,125.612,120.394,118.685,115.291,115.033,116.2,117.487,115.668,4
8,Durable Medical Products ($),State,2,Mideast,New York,40.616,39.007,42.121,46.259,48.981,54.176,60.512,66.112,69.397,73.998,75.49,79.888,81.959,86.06,91.625,95.713,102.452,103.382,101.406,5.2
8,Durable Medical Products ($),State,2,Mideast,Pennsylvania,49.982,49.279,51.888,55.448,57.163,61.659,67.353,74.792,81.91,89.59,87.763,95.927,95.623,95.604,96.191,97.177,98.363,99.557,99.06,3.9
8,Durable Medical Products ($),Region,3,Great Lakes,,52.457,53.87,55.673,59.323,60.538,65.336,70.573,78.237,83.175,90.31,87.944,93.474,96.345,99.638,104.525,109.989,118.733,121.322,120.421,4.7
8,Durable Medical Products ($),State,3,Great Lakes,Illinois,40.521,40.584,43.134,46.274,47.619,51.718,55.507,61.446,66.464,71.661,70.494,75.626,76.137,80.285,83.372,87.232,91.78,93.906,92.671,4.7
8,Durable Medical Products ($),State,3,Great Lakes,Indiana,59.768,61.032,61.833,65.988,67.631,73.538,79.91,88.324,94.327,101.916,98.166,105.326,106.128,107.793,110.192,114.088,120.558,123.102,121.358,4
8,Durable Medical Products ($),State,3,Great Lakes,Michigan,71.171,73.185,75.312,80.721,82.98,90.799,99.823,108.824,115.75,126.699,121.497,125.791,131.564,140.916,152.058,166.671,184.633,189.921,188.688,5.6
8,Durable Medical Products ($),State,3,Great Lakes,Ohio,46.993,49.106,50.9,53.779,54.299,57.21,60.62,70.107,73.779,81.41,80.484,87.257,91.837,90.297,93.941,94.137,102.516,104.307,104.49,4.5
8,Durable Medical Products ($),State,3,Great Lakes,Wisconsin,48.614,50.721,51.411,54.115,54.052,57.54,61.709,66.213,68.777,71.722,70.366,74.713,76.454,78.7,81.857,87.41,93.241,94.796,94.915,3.8
8,Durable Medical Products ($),Region,4,Plains,,51.207,52.388,54.432,59.361,60.604,65.95,72.016,78.683,83.068,88.244,85.738,91,90.841,90.739,91.695,91.708,94.585,97.858,96.669,3.6
8,Durable Medical Products ($),State,4,Plains,Iowa,60.074,61.362,61.873,64.635,63.525,66.818,70.861,79.759,85.962,93.528,91.674,99.688,99.475,98.661,97.617,97.749,98.718,103.187,103.363,3.1
8,Durable Medical Products ($),State,4,Plains,Kansas,43.604,44.645,44.261,49.357,50.16,56.299,61.5,68.195,73.442,79.979,78.486,86.551,85.186,87.401,86.755,86.976,90.96,95.021,94.149,4.4
8,Durable Medical Products ($),State,4,Plains,Minnesota,60.149,62.235,65.163,72.656,74.793,80.899,88.96,95.201,98.663,102.062,95.333,98.087,98.219,96.142,97.009,96.041,98.238,100.325,97.321,2.7
8,Durable Medical Products ($),State,4,Plains,Missouri,36.824,37.613,40.021,44.452,46.058,50.932,56.126,61.386,64.938,69.468,69.476,74.231,73.983,74.05,76.174,75.707,78.766,81.223,80.597,4.4
8,Durable Medical Products ($),State,4,Plains,Nebraska,71.092,71.265,74.794,77.326,78.084,83.645,90.274,99.81,105.283,112.292,113.108,119.883,121.632,123.547,126.395,129.433,134.965,139.961,138.663,3.8
8,Durable Medical Products ($),State,4,Plains,North Dakota,49.841,51.438,55.854,61.627,65.242,72.967,81.05,88.614,94.811,100.905,96.968,102.057,98.833,97.838,97.06,96.318,97.845,103.092,104.335,4.2
8,Durable Medical Products ($),State,4,Plains,South Dakota,48.345,48.63,51.595,56.573,59.157,65.512,73.064,76.711,78.732,81.036,75.2,77.17,78.69,81.379,85.074,88.209,92.951,97.577,95.87,3.9
8,Durable Medical Products ($),Region,5,Southeast,,59.721,61.511,63.485,67.313,68.089,74.256,81.26,88.622,93.64,101.516,101.631,108.381,111.404,116.502,122.497,129.233,139.004,139.88,138.048,4.8
8,Durable Medical Products ($),State,5,Southeast,Alabama,49.28,50.444,50.324,52.69,52.911,56.675,60.713,69.974,78.342,88.692,90.234,100.581,99.344,99.771,101.227,102.989,106.427,108.485,107.77,4.4
8,Durable Medical Products ($),State,5,Southeast,Arkansas,35.707,36.754,36.666,38.347,37.878,39.907,42.408,49.915,56.627,64.799,66.651,75.224,72.243,71.222,71.473,70.85,70.587,72.616,73.196,4.1
8,Durable Medical Products ($),State,5,Southeast,Florida,98.721,102.569,107.06,112.564,112.002,121.603,133.543,140.685,142.763,153.283,156.86,163.154,170.694,182.818,197.811,213.15,234.31,234.702,230.515,4.8
8,Durable Medical Products ($),State,5,Southeast,Georgia,55.565,55.505,57.444,60.601,62.151,66.991,72.287,79.232,83.979,90.176,87.204,93.772,95.536,100.655,106.454,112.085,117.447,116.81,113.514,4
8,Durable Medical Products ($),State,5,Southeast,Kentucky,51.012,52.855,53.388,55.155,53.91,57.707,61.767,69.637,75.607,83.731,85.393,92.932,94.438,95.045,97.372,101.946,108.186,111.089,112.365,4.5
8,Durable Medical Products ($),State,5,Southeast,Louisiana,42.855,44.187,44.037,45.802,45.328,48.09,51.525,57.831,63.02,70.051,69.23,76.039,73.586,72.265,71.561,70.71,70.867,73.603,73.128,3
8,Durable Medical Products ($),State,5,Southeast,Mississippi,42.538,45.833,47.012,52.02,54.217,61.33,68.067,77.082,83.669,91.199,89.083,96.899,99.728,103.177,105.608,109.648,116.526,119.763,120.503,6
8,Durable Medical Products ($),State,5,Southeast,North Carolina,52.909,52.963,55.302,59.835,63.399,70.792,79.542,84.085,87.494,91.411,86.442,88.727,90.975,95.933,102.293,109.638,120.869,119.69,117.798,4.5
8,Durable Medical Products ($),State,5,Southeast,South Carolina,49.932,51.812,53.809,56.9,59.016,63.916,70.673,78.08,83.813,90.837,91.109,99.661,103.845,108.183,112.773,118.829,128.31,128.942,127.407,5.3
8,Durable Medical Products ($),State,5,Southeast,Tennessee,43.676,44.459,45.427,49.392,49.265,55.15,57.571,65.539,72.185,79.565,80.911,88.061,93.069,95.256,96.517,94.842,102.774,103.715,102.577,4.9
8,Durable Medical Products ($),State,5,Southeast,Virginia,45.878,47.708,49.464,53.408,55.144,60.768,67.801,75.253,81.284,87.897,86.598,92.542,94.374,97.215,98.409,103.1,109.263,111.476,110.783,5
8,Durable Medical Products ($),State,5,Southeast,West Virginia,61.483,63.237,63.428,65.885,65.128,69.326,74.201,85.132,94.81,105.207,104.132,113.571,111.864,113.648,112.681,115.549,121.957,127.257,131.684,4.3
8,Durable Medical Products ($),Region,6,Southwest,,55.86,57.108,58.96,62.425,63.563,67.47,72.604,79.25,84.398,90.366,88.369,95.24,95.51,96.542,98.718,101.531,106.514,109.651,106.378,3.6
8,Durable Medical Products ($),State,6,Southwest,Arizona,75.149,74.274,75.386,78.569,78.198,81.391,87.423,91.587,94.886,102.082,101.378,109.155,112.882,119.023,128.285,136.411,150.599,147.515,143.027,3.6
8,Durable Medical Products ($),State,6,Southwest,New Mexico,67.852,68.106,70.73,75.765,79.433,88.013,98.547,109.012,117.403,130.301,126.882,135.157,134.45,136.692,139.946,147.037,156.321,161.83,160.926,4.9
8,Durable Medical Products ($),State,6,Southwest,Oklahoma,47.621,49.269,51.875,56.192,58.201,63.477,69.696,75.381,80.063,84.996,81.672,87.543,85.199,82.645,81.073,79.868,80.487,84.677,82.785,3.1
8,Durable Medical Products ($),State,6,Southwest,Texas,52.092,53.757,55.491,58.625,59.637,62.997,67.213,74.266,79.657,84.89,82.92,89.579,89.44,89.556,90.238,91.817,94.576,99,95.722,3.4
8,Durable Medical Products ($),Region,7,Rocky Mountains,,68.713,69.778,70.187,73.27,73.905,79.019,85.368,93.84,100.447,109.02,104.534,110.565,112.708,116.905,123,129.109,137.239,137.221,132.735,3.7
8,Durable Medical Products ($),State,7,Rocky Mountains,Colorado,75.362,75.409,74.793,77.272,77.621,82.707,88.329,98.121,105.855,116.099,111.118,117.491,118.792,122.359,127.292,132.547,138.5,138.82,133.6,3.2
8,Durable Medical Products ($),State,7,Rocky Mountains,Idaho,62.64,66.595,67.845,70.889,71.32,74.962,80.362,84.678,89.263,95.194,90.911,98.232,101.57,108.178,115.494,123.831,136.023,133.793,129.676,4.1
8,Durable Medical Products ($),State,7,Rocky Mountains,Montana,54.73,55.078,56.859,61.434,62.865,68.448,75.446,86.275,95.69,107.279,108.368,121.392,120.092,118.864,117.872,118.064,120.515,123.077,123.217,4.6
8,Durable Medical Products ($),State,7,Rocky Mountains,Utah,70.923,72.349,72.71,75.212,75.161,79.903,86.721,94.366,99.47,106.259,100.596,103.073,108.307,115.595,127.094,136.397,149.086,147.469,142.216,3.9
8,Durable Medical Products ($),State,7,Rocky Mountains,Wyoming,49.533,50.78,54.159,61.212,65.596,74.842,85.803,92.747,96.048,99.097,93.082,96.488,95.124,93.942,93.907,96.012,99.375,105.516,102.049,4.1
8,Durable Medical Products ($),Region,8,Far West,,39.613,40.622,41.85,44.873,45.949,49.956,54.169,58.974,63.031,67.119,66.765,71.324,73.797,76.589,79.901,83.443,90.165,90.671,88.701,4.6
8,Durable Medical Products ($),State,8,Far West,Alaska,49.698,50.264,51.357,55.5,57.64,62.274,67.484,73.258,78.162,83.404,82.677,89.755,91.052,93.621,96.927,98.195,102.803,108.837,106.861,4.3
8,Durable Medical Products ($),State,8,Far West,California,35.442,36.233,37.41,40.213,41.318,44.982,48.744,52.601,55.673,58.438,57.858,61.465,63.877,66.391,68.938,71.967,78.302,78.632,76.77,4.4
8,Durable Medical Products ($),State,8,Far West,Hawaii,50.894,52.91,57.267,65.022,70.666,81.537,93.029,99.913,105.233,110.83,104.938,108.632,110.952,113.673,120.36,124.725,133.188,135.721,136.472,5.6
8,Durable Medical Products ($),State,8,Far West,Nevada,51.147,53.886,56.361,62.267,65.291,74.165,79.954,87.136,93.058,99.622,98.198,105.248,114.376,120.46,128.533,136.215,152.892,149.164,142.244,5.8
8,Durable Medical Products ($),State,8,Far West,Oregon,41.794,43.901,44.583,46.821,46.841,50.282,54.429,61.052,67.348,75.59,78.207,84.718,84.834,87.564,90.782,95.269,98.771,99.394,98.363,4.9
8,Durable Medical Products ($),State,8,Far West,Washington,56.958,57.73,58.19,60.541,59.94,62.946,67.323,75.007,82.412,90.33,90.98,98.667,100.427,103.058,107.612,110.953,116.931,118.689,116.837,4.1
9,Nursing Home Care ($),United States,0,United States,,195.216,206.813,215.544,222.838,242.145,258.242,272.847,287.875,289.538,301.666,318.474,328.345,345.027,359.936,379.374,392.111,419.777,436.666,446.659,4.7
9,Nursing Home Care ($),Region,1,New England,,352.755,367.366,382.638,396.009,429.488,458.202,482.269,507.681,494.933,505.824,548.988,560.877,584.131,607.619,643.531,666.423,718.767,743.076,746.997,4.3
9,Nursing Home Care ($),State,1,New England,Connecticut,422.549,435.352,462.669,485.686,523.968,563.687,596.691,615.694,627.022,643.596,695.362,696.065,722.504,739.479,788.613,816.92,873.456,907.423,897.592,4.3
9,Nursing Home Care ($),State,1,New England,Maine,289.948,302.936,311.808,310.786,330.471,340.09,350.265,363.831,361.346,373.349,399.774,407.046,429.58,458.981,484.986,492.562,515.103,543.504,570.31,3.8
9,Nursing Home Care ($),State,1,New England,Massachusetts,375.186,385.659,394.412,409.672,445.307,475.865,500.811,537.943,501.583,511.653,560.222,576.988,598.897,625.502,657.866,684.508,749.709,770.255,776.821,4.1
9,Nursing Home Care ($),State,1,New England,New Hampshire,203.601,221.443,252.095,264.775,297.155,316.51,344.279,341.709,353.404,350.414,362.062,387.777,406.426,433.058,464.256,478.498,506.223,537.314,547.865,5.7
